Datetime,WDF2-19,WDF2-20,WSF2-19,WSF2-20,AWDR-19,AWND-19,AWND-20,WGF6-18,AWND-18,AWDR-18,AWND-3,AWDR-3,ht-17,ht-18,hht-17,hht-18,lt-17,lt-18,llt-17,llt-18,r15-1_td-17,r15-1_td-18,r15-2_td-17,r15-2_td-18,r15-7_td-17,r15-7_td-18,r15-11_td-17,r15-11_td-18,r15-12_td-17,r15-12_td-18,r15-13_td-17,r15-13_td-18,r15-14_td-17,r15-14_td-18,r15-15_td-17,r15-15_td-18,r15-16_td-17,r15-16_td-18,r15-21_td-17,r15-21_td-18,rhr-1_td-17,rhr-1_td-18,rhr-2_td-17,rhr-2_td-18,rhr-7_td-17,rhr-7_td-18,rhr-11_td-17,rhr-11_td-18,rhr-12_td-17,rhr-12_td-18,rhr-13_td-17,rhr-13_td-18,rhr-14_td-17,rhr-14_td-18,rhr-15_td-17,rhr-15_td-18,rhr-16_td-17,rhr-16_td-18,rhr-21_td-17,rhr-21_td-18,td_av-17,td_av-18,gw_av-4,gw_av-5,gw_av-6,gw_av-8,gw_av-9,gw_av-10,gw_av-11,r15mx-1,r15mx-2,r15mx-7,r15mx-11,r15mx-12,r15mx-13,r15mx-14,r15mx-15,r15mx-16,r15mx-21,rhrmx-1,rhrmx-2,rhrmx-7,rhrmx-11,rhrmx-12,rhrmx-13,rhrmx-14,rhrmx-15,rhrmx-16,rhrmx-21,rd-19,rd-20,rd-1,rd-2,rd-7,rd-11,rd-12,rd-13,rd-14,rd-15,rd-16,rd-21,r3d-19,r3d-20,r3d-1,r3d-2,r3d-7,r3d-11,r3d-12,r3d-13,r3d-14,r3d-15,r3d-16,r3d-21
2012-03-15,210.0,190.0,17.9,10.1,216.0,9.4,6.0,7.394875000000003,5.070125000000002,212.93333333333334,,,1.05,1.224,1.207,1.4069999999999998,-0.912,-1.234,-0.997,-1.3019999999999998,,,,,-0.443,-0.36933333333333335,,,,,,,,,,,,,-0.8423333333333334,-1.101,,,,,-0.443,-0.36933333333333335,,,,,,,,,,,,,-0.8423333333333334,-1.101,0.12017916666666673,0.07607916666666663,-0.38241944444444353,1.9622361111111084,7.461969444444489,4.301404166666653,1.411211111111111,2.5282569444444305,2.1962583333333354,,,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,,,0.00999999999999832,-5.100087019371813e-16,-1.2524703496552547e-15,9.905271047827569e-16,-2.040034807748725e-15,-3.5041414214731503e-16,-5.793976409762536e-16,0.009999999999998873,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.07999999999999911,0.04999999999999978,0.0,0.0,0.10999999999999821,0.06999999999999956,0.11999999999999822,0.10999999999999989,0.06000000000000067,0.16000000000000003,0.14000000000000068,0.15999999999999848
2012-03-16,200.0,10.0,21.0,4.9,226.0,8.3,6.7,8.183333333333339,5.514291666666668,195.27916666666667,,,1.4340000000000002,1.594,1.578,1.736,-0.45899999999999996,-0.64,-0.63,,,,,,1.0759999999999998,1.3283333333333334,,,1.1905000000000001,1.4420000000000002,0.3805,0.1115,0.976,1.2414999999999998,1.0759999999999998,1.3283333333333334,1.4255,1.5895000000000001,0.976,1.2414999999999998,,,,,1.0759999999999998,1.3283333333333334,,,0.8573333333333334,1.116666666666667,0.5183333333333333,0.2853333333333333,0.7085,0.9804999999999999,0.8573333333333334,1.116666666666667,1.3656666666666668,1.575,0.8573333333333334,1.116666666666667,0.5332541666666666,0.5228875000000001,-0.40730416666666874,1.8949930555555692,7.500068055555562,4.3080083333333175,1.4001124999999968,2.5086777777777662,2.1782069444444563,,,0.1,0.0,0.07,0.03,0.03,0.07,0.09,0.24,,,0.09999999999999833,-5.100087019371813e-16,0.17999999999999877,0.05000000000000099,0.04999999999999796,0.14999999999999966,0.12999999999999942,0.28999999999999887,0.1,0.05,0.0,0.0,0.18,0.0,0.20000000000000004,0.05,0.06,0.21000000000000002,0.24000000000000002,0.32,0.07999999999999911,0.04999999999999978,0.0,0.0,0.1199999999999982,0.06999999999999956,0.11999999999999822,0.10999999999999989,0.06000000000000067,0.16000000000000003,0.14000000000000068,0.1399999999999985
2012-03-17,70.0,70.0,15.0,17.0,55.0,8.7,9.6,6.448361344537816,3.85327731092437,66.0,,,1.335,1.5090000000000001,1.663,1.808,-0.643,,,-0.856,,,,,,,,,,,1.3860000000000001,1.583,,,,,,,,,,,,,,,,,,,1.3860000000000001,1.583,,,,,,,,,0.5150916666666664,0.5016791666666669,-0.411362500000002,1.836134722222231,7.458708333333339,4.2896569444444745,1.3969375000000024,2.4487166666666553,2.1204277777777842,,,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,,,-1.6792123247455493e-15,-5.100087019371813e-16,-1.2333883914195098e-15,0.010000000000000989,-2.0365653607967715e-15,-3.400058012914542e-16,-5.741934705483231e-16,-1.0928757898653885e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0999999999999991,0.04999999999999978,0.0,0.0,0.18999999999999823,-4.440892098500626e-16,0.1999999999999983,0.04999999999999989,0.06000000000000066,0.21000000000000002,0.24000000000000066,0.3399999999999985
2012-03-18,360.0,20.0,13.0,14.1,26.0,7.2,7.6,6.335958333333334,4.022458333333334,40.8875,,,,,1.4894999999999998,1.706,-0.784,-0.966,-0.7120000000000001,,,,,,,,,,,,,,,,1.388,1.621,,,,,,,,,,,,,,,,,,,1.3650000000000002,1.6196666666666666,,,,,0.36176250000000004,0.34811666666666674,-0.4230138888888886,1.7761805555555616,7.416713888888879,4.282516666666666,1.395676388888889,2.4099194444444194,2.1033902777777893,,,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,,,-1.6792123247455493e-15,-5.100087019371813e-16,-1.2333883914195098e-15,9.8879238130678e-16,-2.0365653607967715e-15,0.01999999999999966,-5.741934705483231e-16,-1.0928757898653885e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0999999999999991,0.04999999999999978,0.0,0.0,0.18999999999999823,-4.440892098500626e-16,0.1999999999999983,0.059999999999999894,0.06000000000000066,0.21000000000000002,0.24000000000000066,0.3299999999999985
2012-03-19,60.0,70.0,12.1,14.1,28.0,4.7,4.9,4.041440677966102,2.6129661016949153,153.44915254237287,,,1.288,1.535,,1.5119999999999998,-1.194,-1.48,-1.093,-1.3619999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09226249999999993,0.05321250000000007,-0.4489652777777789,1.7247277777777792,7.398477777777806,4.307274999999971,1.3640277777777736,2.430481944444445,2.1123263888889,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,-1.6792123247455493e-15,-5.100087019371813e-16,-1.2333883914195098e-15,9.8879238130678e-16,-2.0365653607967715e-15,-3.400058012914542e-16,-5.741934705483231e-16,-1.0928757898653885e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0999999999999991,0.04999999999999978,0.0,0.0,0.17999999999999822,-4.440892098500626e-16,0.1999999999999983,0.059999999999999894,0.06000000000000066,0.23,0.24000000000000066,0.3199999999999985
2012-03-20,150.0,80.0,14.1,12.1,47.0,4.0,3.6,4.792314814814817,3.424953703703705,145.8148148148148,,,,1.5030000000000001,1.3435000000000001,1.631,,,-1.335,-1.5795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02615416666666661,-0.012324999999999819,-0.48421250000000227,1.6545180555555503,7.371965277777815,4.260868055555563,1.3382916666666607,2.388863888888887,2.0671722222222275,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,-1.6792123247455493e-15,-5.100087019371813e-16,-1.2333883914195098e-15,9.8879238130678e-16,-2.0365653607967715e-15,-3.400058012914542e-16,-5.741934705483231e-16,-1.0928757898653885e-15,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.020562075079397e-16,-2.220446049250313e-16,0.0,0.0,-1.7763568394002505e-15,-4.440892098500626e-16,-1.7486012637846216e-15,0.009999999999999891,6.591949208711867e-16,0.01999999999999999,6.38378239159465e-16,-1.4988010832439613e-15
2012-03-21,150.0,130.0,16.1,13.0,160.0,4.5,4.9,4.984831932773114,3.599285714285717,165.46218487394958,,,1.3419999999999999,1.526,1.3780000000000001,1.6269999999999998,-1.193,-1.4169999999999998,,,,,,,0.8674999999999999,0.8480000000000001,0.597,0.44499999999999995,1.3304999999999998,1.5154999999999998,0.8674999999999999,0.8480000000000001,1.3066666666666666,1.4986666666666668,-1.1515,-1.373,-1.0365,-1.2305000000000001,1.1746666666666667,1.2786666666666668,,,,,1.1746666666666667,1.2786666666666668,0.9886666666666667,1.0116666666666667,1.2665,1.4569999999999999,1.1746666666666667,1.2786666666666668,1.3066666666666666,1.4986666666666668,-1.0365,-1.2305000000000001,-0.969,-1.1866666666666668,1.1746666666666667,1.2786666666666668,0.07807916666666675,0.04221250000000009,-0.5028263888888915,1.5993194444444423,7.334552777777841,4.230166666666671,1.3195138888888887,2.3395194444444285,2.0326166666666743,,,0.01,0.03,0.01,0.01,0.02,0.17,0.15,0.01,,,0.02999999999999832,0.09999999999999949,0.01999999999999877,0.04000000000000099,0.019999999999997964,0.5099999999999997,0.32999999999999946,0.009999999999998907,0.03,0.13,0.0,0.0,0.09,0.21000000000000002,0.03,0.08,0.03,0.56,0.38000000000000006,0.02,0.029999999999999097,-2.220446049250313e-16,0.0,0.0,-1.7763568394002505e-15,-4.440892098500626e-16,-1.7486012637846216e-15,-1.0928757898653885e-16,6.591949208711867e-16,0.01999999999999999,6.38378239159465e-16,-1.4988010832439613e-15
2012-03-22,220.0,190.0,16.1,12.1,202.0,7.6,5.4,6.44258333333333,4.445625000000003,198.12916666666666,,,0.961,1.122,1.214,1.411,,,-1.573,-1.811,,,,,-1.3205,-1.5095,,,,,0.7845,0.8335,,,,,,,-0.005000000000000001,0.11,,,,,-1.0265,-1.2839999999999998,,,,,0.7845,0.8335,,,,,,,-0.005000000000000001,0.11,-0.25915833333333343,-0.30667083333333334,-0.5266361111111116,1.5628527777777872,7.321823611111146,4.277370833333333,1.2901194444444484,2.3379347222222173,2.049906944444439,,,0.07,0.0,0.0,0.01,0.0,0.0,0.0,0.02,,,0.08999999999999832,-5.204170427930421e-16,-1.231653667943533e-15,0.010000000000000989,-2.0365653607967715e-15,-3.2959746043559335e-16,-5.100087019371813e-16,0.02999999999999891,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.02,0.0,0.0,0.0,0.05,0.059999999999999096,0.12999999999999978,0.0,0.0,0.08999999999999822,0.20999999999999958,0.02999999999999825,0.07999999999999989,0.030000000000000658,0.56,0.38000000000000067,0.0199999999999985
2012-03-23,200.0,110.0,14.1,12.1,204.0,6.9,5.8,5.592624999999998,3.799041666666667,212.85,,,1.138,1.3119999999999998,1.3880000000000001,1.591,-1.496,-1.722,-1.381,-1.5619999999999998,,,,,,,,,,,,,,,,,-1.1623333333333334,-1.3833333333333335,-0.2823333333333333,-0.221,,,,,,,,,,,,,,,,,-1.0435,-1.304,-0.2823333333333333,-0.221,-0.11172916666666668,-0.15688749999999985,-0.5443472222222249,1.548375000000001,7.316133333333337,4.341505555555527,1.2630486111111143,2.388595833333321,2.0691500000000085,,,0.0,0.0,0.0,0.0,0.0,0.0,0.46,0.01,,,-1.6896206656014101e-15,-5.204170427930421e-16,-1.231653667943533e-15,9.8879238130678e-16,-2.0365653607967715e-15,-3.2959746043559335e-16,0.8099999999999995,0.009999999999998909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8200000000000001,0.01,0.059999999999999096,0.12999999999999978,0.0,0.0,0.17999999999999822,0.20999999999999958,0.02999999999999825,0.0999999999999999,0.030000000000000658,0.56,0.38000000000000067,0.06999999999999851
2012-03-24,200.0,150.0,14.1,8.9,189.0,6.5,4.3,6.380666666666671,4.574541666666667,193.14583333333334,,,1.5779999999999998,1.839,,,-1.2570000000000001,-1.5219999999999998,-0.899,-1.175,,,,,0.3873333333333333,0.19133333333333336,1.8470000000000002,2.087666666666667,1.8585,2.0425000000000004,0.5495,0.351,0.05249999999999999,0.10500000000000001,1.8470000000000002,2.087666666666667,1.8296666666666666,1.9900000000000002,0.05249999999999999,0.10500000000000001,,,,,0.5495,0.351,1.8470000000000002,2.087666666666667,0.5495,0.351,0.5495,0.351,-0.3946666666666667,-0.31833333333333336,1.8470000000000002,2.087666666666667,1.8470000000000002,2.087666666666667,-0.10266666666666668,-0.035,0.1787958333333334,0.13394999999999987,-0.5404236111111143,1.5419847222222223,7.343608333333325,4.434725000000016,1.282631944444442,2.4179472222222076,2.0663597222222334,,,0.04,0.04,0.08,0.04,0.51,0.1,0.14,0.29,,,0.1199999999999983,0.08999999999999947,0.1399999999999988,0.10000000000000098,0.5699999999999981,0.16999999999999965,0.3099999999999995,0.47999999999999887,0.64,0.38,0.0,0.0,0.34,0.30999999999999994,0.62,0.3,1.1800000000000004,0.44000000000000006,0.6699999999999999,0.9900000000000003,0.029999999999999097,0.12999999999999978,0.0,0.0,0.17999999999999822,0.20999999999999958,0.02999999999999825,0.0999999999999999,0.030000000000000658,0.56,1.2000000000000006,0.0799999999999985
2012-03-25,10.0,10.0,19.9,21.0,6.0,8.7,9.4,7.965677966101694,5.135508474576271,97.67372881355932,,,,,2.28,2.28,-0.1325,-0.387,,,,,,,1.7466666666666668,2.066666666666667,0.937,1.135,1.0716666666666665,1.3043333333333333,1.7466666666666668,2.066666666666667,1.7466666666666668,2.066666666666667,1.7466666666666668,2.066666666666667,1.7466666666666668,2.066666666666667,1.7466666666666668,2.066666666666667,,,,,1.7466666666666668,2.066666666666667,1.7466666666666668,2.066666666666667,1.7466666666666668,2.066666666666667,1.7466666666666668,2.066666666666667,1.7466666666666668,2.066666666666667,1.7466666666666668,2.066666666666667,1.7466666666666668,2.066666666666667,1.7466666666666668,2.066666666666667,0.9705749999999996,0.9790791666666666,-0.41783194444444366,1.7300888888888795,7.397768055555589,4.681166666666692,1.3488902777777791,2.4922916666666697,2.098155555555567,,,0.01,0.04,0.02,0.02,0.04,0.02,0.01,0.02,,,0.08999999999999829,0.09999999999999946,0.1399999999999988,0.08000000000000099,0.37999999999999806,0.18999999999999964,0.1799999999999995,0.21999999999999884,0.02,0.07,0.0,0.0,0.07,0.11999999999999998,0.09999999999999999,0.08,0.07,0.09,0.08,0.05,0.6399999999999991,0.3799999999999998,0.0,0.0,0.4299999999999983,0.30999999999999955,0.6199999999999982,0.3199999999999999,1.180000000000001,0.43999999999999995,1.4900000000000004,1.0499999999999987
